pair_id,MQ,family,n_annotations,winner,margin,raw,order_consistent,path_A,path_B
mqp_5000996,AA,seed,3,tie,0.0,"['2', '2']",False,bench_results/bench001/M3/wan5b/mq_08792f0cd743__wan5b__s43.mp4,bench_results/bench001/M3/wan5b/mq_08792f0cd743__wan5b__s42.mp4
mqp_5001023,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M1/wan14b/mq_087b2a8052da__wan14b__s43.mp4,bench_results/bench002/M1/hunyuan/mq_087b2a8052da__hunyuan__s43.mp4
mqp_5001035,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/N1/videos/mq_0896e1f45bfd__pangu__s43.mp4,bench_results/bench002/N1/videos/mq_0896e1f45bfd__pangu__s42.mp4
mqp_5001048,same,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_08ad07af3f09__cosmos_super__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_08ad07af3f09__cosmos_nano__s43.mp4
mqp_5001050,same,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_08ad07af3f09__cosmos_super__s42.mp4,bench_results/bench002/M3/ltx/mq_08ad07af3f09__ltx__s44.mp4
mqp_5001062,same,W-W,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/cogvideox/mq_08e9c86ca3f9__cogvideox__s42.mp4,bench_results/bench002/M3/wan5b/mq_08e9c86ca3f9__wan5b__s43.mp4
mqp_5001075,B,S-S,3,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/ltx/mq_0916e4b47008__ltx__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0916e4b47008__cosmos_super__s42.mp4
mqp_5001100,B,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_0960eea90a54__wan5b__s43.mp4,bench_results/bench002/M1/wan14b/mq_0960eea90a54__wan14b__s43.mp4
mqp_5001105,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0969c91af810__cosmos_nano__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0969c91af810__cosmos_nano__s44.mp4
mqp_5001109,B,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0978bd04199d__ltx__s43.mp4,bench_results/bench002/M3/ltx/mq_0978bd04199d__ltx__s44.mp4
mqp_5001113,same,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_0979e899cae8__cogvideox__s44.mp4,bench_results/bench002/M3/ltx/mq_0979e899cae8__ltx__s42.mp4
mqp_5001125,BB,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/wan5b/mq_099a1c244a8e__wan5b__s43.mp4,bench_results/bench002/M2/wan14b/mq_099a1c244a8e__wan14b__s44.mp4
mqp_5001130,same,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_099a95ebdcec__wan5b__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_099a95ebdcec__cosmos_nano__s44.mp4
mqp_5001138,A,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/wan14b/mq_09a88dab1b3f__wan14b__s42.mp4,bench_results/bench002/M3/wan14b/mq_09a88dab1b3f__wan14b__s44.mp4
mqp_5001141,same,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_09b5d3f50c8e__hunyuan__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_09b5d3f50c8e__cosmos_super__s43.mp4
mqp_5001142,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_09b5d3f50c8e__ltx__s42.mp4,bench_results/bench002/M3/ltx/mq_09b5d3f50c8e__ltx__s43.mp4
mqp_5001153,A,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_09dc966ecda7__wan5b__s44.mp4,bench_results/bench002/M3/wan5b/mq_09dc966ecda7__wan5b__s42.mp4
mqp_5001162,B,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_09e7a0863eed__wan5b__s42.mp4,bench_results/bench002/M2/cosmos_super/mq_09e7a0863eed__cosmos_super__s43.mp4
mqp_5001167,B,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench002/N1/videos/mq_09e853876e10__pangu__s43.mp4,bench_results/bench002/M3/wan5b/mq_09e853876e10__wan5b__s42.mp4
mqp_5001168,B,S-S,3,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/wan14b/mq_09e9015d548b__wan14b__s44.mp4,bench_results/bench002/M1/hunyuan/mq_09e9015d548b__hunyuan__s43.mp4
mqp_5001183,A,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/N1/videos/mq_09f45c1b6363__pangu__s42.mp4,bench_results/bench002/N1/videos/mq_09f45c1b6363__pangu__s44.mp4
mqp_5001187,A,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0a10e4cf2964__ltx__s44.mp4,bench_results/bench002/M3/ltx/mq_0a10e4cf2964__ltx__s43.mp4
mqp_5001204,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0a377c9f8c05__cosmos_super__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0a377c9f8c05__cosmos_nano__s44.mp4
mqp_5001211,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/cogvideox/mq_0a40d5490518__cogvideox__s44.mp4,bench_results/bench002/M3/cogvideox/mq_0a40d5490518__cogvideox__s43.mp4
mqp_5001218,AA,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/N1/videos/mq_0a54dd4e5f73__pangu__s44.mp4,bench_results/bench002/M3/wan5b/mq_0a54dd4e5f73__wan5b__s43.mp4
mqp_5001223,A,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0a602607ff0f__ltx__s42.mp4,bench_results/bench002/M3/wan5b/mq_0a602607ff0f__wan5b__s42.mp4
mqp_5001247,same,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0aa07d76e205__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_super/mq_0aa07d76e205__cosmos_super__s43.mp4
mqp_5001257,same,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_0aab65f97897__wan5b__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0aab65f97897__cosmos_nano__s44.mp4
mqp_5001261,A,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0ab1eccec53b__cosmos_nano__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0ab1eccec53b__cosmos_nano__s44.mp4
mqp_5001262,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/N1/videos/mq_0ab1eccec53b__pangu__s44.mp4,bench_results/bench002/N1/videos/mq_0ab1eccec53b__pangu__s43.mp4
mqp_5001278,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0ac2edf553b7__cosmos_super__s44.mp4,bench_results/bench002/N1/videos/mq_0ac2edf553b7__pangu__s43.mp4
mqp_5001282,A,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/N1/videos/mq_0ad6232f73d6__pangu__s42.mp4,bench_results/bench002/N1/videos/mq_0ad6232f73d6__pangu__s44.mp4
mqp_5001286,B,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0ad75cc08897__cosmos_nano__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0ad75cc08897__cosmos_nano__s44.mp4
mqp_5001294,AA,W-W,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_0ade7ffaf810__wan5b__s44.mp4,bench_results/bench002/M3/cogvideox/mq_0ade7ffaf810__cogvideox__s44.mp4
mqp_5001299,same,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0af439ca6a79__cosmos_super__s42.mp4,bench_results/bench002/M3/wan5b/mq_0af439ca6a79__wan5b__s42.mp4
mqp_5001319,A,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0b4545151bc6__cosmos_nano__s42.mp4,bench_results/bench002/M3/cogvideox/mq_0b4545151bc6__cogvideox__s44.mp4
mqp_5001325,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0b6a85a61371__cosmos_nano__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0b6a85a61371__cosmos_nano__s44.mp4
mqp_5001327,B,M-M,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_0b6a85a61371__cosmos_nano__s44.mp4,bench_results/bench002/N1/videos/mq_0b6a85a61371__pangu__s43.mp4
mqp_5001334,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0b9254950a07__wan14b__s44.mp4,bench_results/bench002/N1/videos/mq_0b9254950a07__pangu__s42.mp4
mqp_5001339,AA,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0b9fe9e26abd__ltx__s42.mp4,bench_results/bench002/M2/cosmos_super/mq_0b9fe9e26abd__cosmos_super__s42.mp4
mqp_5001348,B,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/cogvideox/mq_0bbf6bb3e1a8__cogvideox__s42.mp4,bench_results/bench002/M3/cogvideox/mq_0bbf6bb3e1a8__cogvideox__s43.mp4
mqp_5001351,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/N1/videos/mq_0bbf6bb3e1a8__pangu__s43.mp4,bench_results/bench002/N1/videos/mq_0bbf6bb3e1a8__pangu__s44.mp4
mqp_5001365,B,M-M,3,tie,0.0,"['1', '1']",False,bench_results/bench002/N1/videos/mq_0bf320f7b99d__pangu__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0bf320f7b99d__cosmos_nano__s44.mp4
mqp_5001379,B,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_0c11fd426e49__cosmos_super__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0c11fd426e49__cosmos_super__s42.mp4
mqp_5001380,same,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_0c1b7f97ab5e__hunyuan__s43.mp4,bench_results/bench002/N1/videos/mq_0c1b7f97ab5e__pangu__s43.mp4
mqp_5001391,B,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/N1/videos/mq_0c38eea5a5fd__pangu__s44.mp4,bench_results/bench002/M4/mq_0c38eea5a5fd__wan14b__s44.mp4
mqp_5001393,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_0c444caef4cc__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0c444caef4cc__cosmos_nano__s43.mp4
mqp_5001394,AA,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/hunyuan/mq_0c444caef4cc__hunyuan__s43.mp4,bench_results/bench002/M3/wan5b/mq_0c444caef4cc__wan5b__s42.mp4
mqp_5001396,A,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_0c5710b51e65__cosmos_super__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0c5710b51e65__cosmos_nano__s42.mp4
mqp_5001398,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M4/mq_0c5710b51e65__wan14b__s44.mp4,bench_results/bench002/M3/ltx/mq_0c5710b51e65__ltx__s44.mp4
mqp_5001414,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0c72227b1f91__ltx__s44.mp4,bench_results/bench002/M3/ltx/mq_0c72227b1f91__ltx__s42.mp4
mqp_5001416,same,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_0c784a2e51cb__cosmos_nano__s43.mp4,bench_results/bench002/M3/wan5b/mq_0c784a2e51cb__wan5b__s42.mp4
mqp_5001419,A,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_0c784a2e51cb__wan5b__s42.mp4,bench_results/bench002/M3/wan5b/mq_0c784a2e51cb__wan5b__s44.mp4
mqp_5001429,same,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0c87c2d6eb8c__cosmos_super__s44.mp4,bench_results/bench002/M4/mq_0c87c2d6eb8c__wan14b__s42.mp4
mqp_5001436,same,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_0c8ea01fa0fc__cosmos_super__s42.mp4,bench_results/bench002/N1/videos/mq_0c8ea01fa0fc__pangu__s44.mp4
mqp_5001445,same,M-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/N1/videos/mq_0c92c584f1f5__pangu__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0c92c584f1f5__cosmos_nano__s44.mp4
mqp_5001448,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/N1/videos/mq_0c9ee48bd89d__pangu__s43.mp4,bench_results/bench002/M3/ltx/mq_0c9ee48bd89d__ltx__s43.mp4
mqp_5001451,same,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M1/hunyuan/mq_0c9ee48bd89d__hunyuan__s44.mp4,bench_results/bench002/M3/ltx/mq_0c9ee48bd89d__ltx__s44.mp4
mqp_5001465,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0cbe60e1be37__cosmos_nano__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0cbe60e1be37__cosmos_nano__s43.mp4
mqp_5001468,B,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_0cc3401329a9__cogvideox__s43.mp4,bench_results/bench002/M4/mq_0cc3401329a9__wan14b__s43.mp4
mqp_5001472,B,W-S,3,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/cogvideox/mq_0cc5537452a4__cogvideox__s44.mp4,bench_results/bench002/M3/ltx/mq_0cc5537452a4__ltx__s43.mp4
mqp_5001475,AA,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M1/hunyuan/mq_0cc5537452a4__hunyuan__s43.mp4,bench_results/bench002/M4/mq_0cc5537452a4__wan14b__s44.mp4
mqp_5001477,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0ce0fdff8f18__wan14b__s43.mp4,bench_results/bench002/M4/mq_0ce0fdff8f18__wan14b__s44.mp4
mqp_5001484,AA,W-W,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_0d03824b0c12__wan5b__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0d03824b0c12__cogvideox__s42.mp4
mqp_5001498,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M1/hunyuan/mq_0d160d53a1e1__hunyuan__s43.mp4,bench_results/bench002/M1/hunyuan/mq_0d160d53a1e1__hunyuan__s44.mp4
mqp_5001501,A,W-M,3,tie,0.0,"['1', '1']",False,bench_results/bench002/N1/videos/mq_0d1e5e0a279a__pangu__s43.mp4,bench_results/bench002/M3/wan5b/mq_0d1e5e0a279a__wan5b__s44.mp4
mqp_5001520,A,M-M,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0d79015993a5__cosmos_nano__s43.mp4,bench_results/bench002/N2/videos/mq_0d79015993a5__pangu__s42.mp4
mqp_5001525,same,S-S,3,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/ltx/mq_0d88ebbfe895__ltx__s44.mp4,bench_results/bench002/M1/hunyuan/mq_0d88ebbfe895__hunyuan__s42.mp4
mqp_5001530,BB,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_0d90b86d0d64__cogvideox__s43.mp4,bench_results/bench002/M1/hunyuan/mq_0d90b86d0d64__hunyuan__s44.mp4
mqp_5001533,A,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0d9fcbd63861__cosmos_nano__s43.mp4,bench_results/bench002/M3/wan5b/mq_0d9fcbd63861__wan5b__s44.mp4
mqp_5001535,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0d9fcbd63861__cosmos_nano__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0d9fcbd63861__cosmos_nano__s44.mp4
mqp_5001539,A,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0dab3ee1c7d7__ltx__s42.mp4,bench_results/bench002/M3/ltx/mq_0dab3ee1c7d7__ltx__s44.mp4
mqp_5001543,B,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/cogvideox/mq_0dbd46d7b30f__cogvideox__s42.mp4,bench_results/bench002/N2/videos/mq_0dbd46d7b30f__pangu__s43.mp4
mqp_5001546,A,W-S,3,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/ltx/mq_0dc0a4ffeb48__ltx__s43.mp4,bench_results/bench002/M3/wan5b/mq_0dc0a4ffeb48__wan5b__s42.mp4
mqp_5001563,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/cogvideox/mq_0dd41992c9ba__cogvideox__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0dd41992c9ba__cogvideox__s42.mp4
mqp_5001583,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_0e025cf60b3b__hunyuan__s44.mp4,bench_results/bench002/N2/videos/mq_0e025cf60b3b__pangu__s42.mp4
mqp_5001601,B,S-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0e51491b040a__ltx__s43.mp4,bench_results/bench002/M4/mq_0e51491b040a__wan14b__s43.mp4
mqp_5001614,AA,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/N2/videos/mq_0e778573b335__pangu__s42.mp4,bench_results/bench002/M3/wan5b/mq_0e778573b335__wan5b__s44.mp4
mqp_5001617,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/cogvideox/mq_0e7f63086700__cogvideox__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0e7f63086700__cogvideox__s42.mp4
mqp_5001628,AA,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0e97b7c55dd8__ltx__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0e97b7c55dd8__cosmos_nano__s43.mp4
mqp_5001640,B,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/N2/videos/mq_0ea311c3e531__pangu__s42.mp4,bench_results/bench002/N2/videos/mq_0ea311c3e531__pangu__s43.mp4
mqp_5001650,A,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_0eb2ad2583d6__cosmos_super__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0eb2ad2583d6__cosmos_super__s44.mp4
mqp_5001657,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_0ebe33379298__hunyuan__s42.mp4,bench_results/bench002/M1/hunyuan/mq_0ebe33379298__hunyuan__s43.mp4
mqp_5001670,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_0ee10ff84e3d__cosmos_super__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0ee10ff84e3d__cosmos_super__s42.mp4
mqp_5001675,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/cogvideox/mq_0ef07d433218__cogvideox__s44.mp4,bench_results/bench002/M3/cogvideox/mq_0ef07d433218__cogvideox__s43.mp4
mqp_5001677,same,S-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0ef5d35206c1__ltx__s44.mp4,bench_results/bench002/M4/mq_0ef5d35206c1__wan14b__s42.mp4
mqp_5001680,same,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0ef833953351__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_super/mq_0ef833953351__cosmos_super__s44.mp4
mqp_5001695,A,W-S,3,tie,0.0,"['tie', 'tie']",True,bench_results/bench002/M4/mq_0f08b014d8fc__wan14b__s42.mp4,bench_results/bench002/M3/wan5b/mq_0f08b014d8fc__wan5b__s44.mp4
mqp_5001700,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0f244822383a__ltx__s42.mp4,bench_results/bench002/M2/cosmos_super/mq_0f244822383a__cosmos_super__s42.mp4
mqp_5001731,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0f4dbd54c0e8__cosmos_super__s43.mp4,bench_results/bench002/N2/videos/mq_0f4dbd54c0e8__pangu__s43.mp4
mqp_5001742,B,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0f75b2258e29__cosmos_super__s42.mp4,bench_results/bench002/M3/ltx/mq_0f75b2258e29__ltx__s43.mp4
mqp_5001756,BB,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_0f90ee7c74b1__wan5b__s42.mp4,bench_results/bench002/M3/wan5b/mq_0f90ee7c74b1__wan5b__s43.mp4
mqp_5001760,A,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0f91461f295d__cosmos_nano__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0f91461f295d__cosmos_nano__s44.mp4
mqp_5001767,B,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_0f923a0b7b65__cogvideox__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0f923a0b7b65__cosmos_super__s42.mp4
mqp_5001773,B,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_0fba8c9481a4__wan5b__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0fba8c9481a4__cosmos_nano__s42.mp4
mqp_5001778,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_0fcabd99a227__cosmos_nano__s44.mp4,bench_results/bench002/M3/ltx/mq_0fcabd99a227__ltx__s42.mp4
mqp_5001791,same,S-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0fde86e5441a__ltx__s43.mp4,bench_results/bench002/M4/mq_0fde86e5441a__wan14b__s44.mp4
mqp_5001799,same,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0feec0a5df11__wan14b__s42.mp4,bench_results/bench002/M3/wan5b/mq_0feec0a5df11__wan5b__s44.mp4
mqp_5001817,BB,W-M,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/wan5b/mq_101b35773b40__wan5b__s42.mp4,bench_results/bench002/N2/videos/mq_101b35773b40__pangu__s44.mp4
mqp_5001825,AA,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/N2/videos/mq_103b56f4282b__pangu__s42.mp4,bench_results/bench002/N2/videos/mq_103b56f4282b__pangu__s43.mp4
mqp_5001834,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M1/hunyuan/mq_1043ac754a25__hunyuan__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_1043ac754a25__cosmos_super__s42.mp4
mqp_5001836,AA,M-S,3,tie,0.0,"['2', '2']",False,bench_results/bench002/M4/mq_106da4895d07__wan14b__s44.mp4,bench_results/bench002/N2/videos/mq_106da4895d07__pangu__s44.mp4
mqp_5001837,BB,W-S,3,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/wan5b/mq_106da4895d07__wan5b__s43.mp4,bench_results/bench002/M3/ltx/mq_106da4895d07__ltx__s44.mp4
mqp_5001845,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_1085df2e2558__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_1085df2e2558__cosmos_nano__s43.mp4
mqp_5001849,BB,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_1096397252a7__cogvideox__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_1096397252a7__cosmos_nano__s43.mp4
mqp_5001851,AA,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_1096397252a7__ltx__s44.mp4,bench_results/bench002/M1/hunyuan/mq_1096397252a7__hunyuan__s44.mp4
mqp_5001858,B,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_10df44073dd9__cosmos_super__s43.mp4,bench_results/bench002/N2/videos/mq_10df44073dd9__pangu__s44.mp4
mqp_5001863,same,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_10e3a258bade__cosmos_nano__s44.mp4,bench_results/bench002/M1/hunyuan/mq_10e3a258bade__hunyuan__s42.mp4
mqp_5001869,A,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_10f237dd7869__cosmos_super__s44.mp4,bench_results/bench002/M3/ltx/mq_10f237dd7869__ltx__s44.mp4
mqp_5001870,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_10f237dd7869__ltx__s42.mp4,bench_results/bench002/M3/ltx/mq_10f237dd7869__ltx__s44.mp4
mqp_5001873,B,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/cogvideox/mq_10f8d64ae8f9__cogvideox__s42.mp4,bench_results/bench002/M4/mq_10f8d64ae8f9__wan14b__s43.mp4
mqp_5001895,AA,S-S,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/hunyuan/mq_1142cfa4f16b__hunyuan__s42.mp4,bench_results/bench002/M3/ltx/mq_1142cfa4f16b__ltx__s44.mp4
mqp_5001898,BB,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/cogvideox/mq_1151f2bfb114__cogvideox__s43.mp4,bench_results/bench002/N2/videos/mq_1151f2bfb114__pangu__s42.mp4
mqp_5001906,A,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_115a0ba10370__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_115a0ba10370__cosmos_nano__s42.mp4
mqp_5001909,A,seed,3,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_1167c85f7001__wan5b__s44.mp4,bench_results/bench002/M3/wan5b/mq_1167c85f7001__wan5b__s42.mp4
mqp_5001913,BB,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_1168ab86dab5__wan14b__s44.mp4,bench_results/bench002/M4/mq_1168ab86dab5__wan14b__s43.mp4
mqp_5001925,same,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_117e3cc1e008__cosmos_super__s42.mp4,bench_results/bench002/M1/hunyuan/mq_117e3cc1e008__hunyuan__s43.mp4
mqp_5001926,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_117e3cc1e008__hunyuan__s42.mp4,bench_results/bench002/N2/videos/mq_117e3cc1e008__pangu__s42.mp4
mqp_5001931,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_118be96c7746__ltx__s44.mp4,bench_results/bench002/M3/ltx/mq_118be96c7746__ltx__s42.mp4
